time,median_length,median_delay,median_speed_kmh,median_level
2022-07-08 14:00:00,1166.5,126.75,18.8,2.5
2022-07-08 15:00:00,1458.0,140.5,18.16,2.5
2022-07-08 16:00:00,1155.5,124.0,17.615000000000002,2.5
2022-07-08 17:00:00,1036.5,132.0,17.6075,2.5
2022-07-08 18:00:00,1267.5,124.0,17.81,2.5
2022-07-08 19:00:00,1518.0,115.0,22.55,2.0
2022-07-08 20:00:00,888.0,216.5,13.79,3.0
2022-07-08 21:00:00,1697.5,190.0,18.89,2.5
2022-07-08 22:00:00,809.0,96.0,16.2625,2.5
2022-07-08 23:00:00,799.0,114.0,17.09,3.0
2022-07-09 00:00:00,204.0,62.0,5.6099997,1.0
2022-07-09 01:00:00,,,,
2022-07-09 02:00:00,,,,
2022-07-09 03:00:00,,,,
2022-07-09 04:00:00,,,,
2022-07-09 05:00:00,,,,
2022-07-09 06:00:00,,,,
2022-07-09 07:00:00,501.0,90.0,12.89,3.0
2022-07-09 08:00:00,414.0,77.5,8.88,3.0
2022-07-09 09:00:00,1213.0,77.0,22.36,2.0
2022-07-09 10:00:00,1002.0,120.0,13.715,3.0
2022-07-09 11:00:00,1146.75,96.5,18.4550005,2.5
2022-07-09 12:00:00,1495.0,92.0,19.07,2.0
2022-07-09 13:00:00,1270.0,80.0,22.19,2.0
2022-07-09 14:00:00,1287.5,125.0,16.83,2.5
2022-07-09 15:00:00,911.0,101.0,16.9325,2.5
2022-07-09 16:00:00,941.5,86.75,18.705000000000002,2.5
2022-07-09 17:00:00,1737.0,101.25,19.689999999999998,2.5
2022-07-09 18:00:00,1536.5,91.75,19.484999000000002,2.5
2022-07-09 19:00:00,1498.0,167.25,17.3575,2.5
2022-07-09 20:00:00,1334.75,172.75,19.7674995,2.5
2022-07-09 21:00:00,1161.0,81.0,23.99,2.0
2022-07-09 22:00:00,1623.0,91.5,22.1,2.0
2022-07-09 23:00:00,,,,
2022-07-10 00:00:00,,,,
2022-07-10 01:00:00,1466.0,65.5,30.415,1.0
2022-07-10 02:00:00,,,,
2022-07-10 03:00:00,,,,
2022-07-10 04:00:00,,,,
2022-07-10 05:00:00,,,,
2022-07-10 06:00:00,,,,
2022-07-10 07:00:00,,,,
2022-07-10 08:00:00,320.0,77.0,7.25,3.0
2022-07-10 09:00:00,616.0,82.5,8.7,3.5
2022-07-10 10:00:00,619.5,88.0,12.83,3.0
2022-07-10 11:00:00,501.0,84.0,14.53,3.0
2022-07-10 12:00:00,860.0,87.0,14.27,3.0
2022-07-10 13:00:00,960.5,152.0,12.25,3.0
2022-07-10 14:00:00,1122.75,145.5,16.6700005,2.5
2022-07-10 15:00:00,1074.5,131.25,16.9449995,2.5
2022-07-10 16:00:00,1132.5,157.0,18.247500000000002,2.5
2022-07-10 17:00:00,1036.5,156.5,16.509999999999998,2.5
2022-07-10 18:00:00,1304.5,142.0,18.855,2.5
2022-07-10 19:00:00,1273.5,190.0,19.4925005,2.5
2022-07-10 20:00:00,1297.0,189.25,16.322499999999998,2.5
2022-07-10 21:00:00,1370.0,173.75,17.637499,2.5
2022-07-10 22:00:00,680.0,81.0,12.92,3.0
2022-07-10 23:00:00,,,,
2022-07-11 00:00:00,,,,
2022-07-11 01:00:00,,,,
2022-07-11 02:00:00,373.0,87.0,7.97,3.0
2022-07-11 03:00:00,872.5,90.25,16.7100005,2.5
2022-07-11 04:00:00,,,,
2022-07-11 05:00:00,462.0,147.0,10.52,3.0
2022-07-11 06:00:00,449.5,86.5,7.18,2.5
2022-07-11 07:00:00,963.5,141.25,15.4525,2.5
2022-07-11 08:00:00,799.0,108.0,12.51,2.0
2022-07-11 09:00:00,620.0,85.0,13.93,2.5
2022-07-11 10:00:00,936.75,114.25,16.0050005,2.5
2022-07-11 11:00:00,1155.5,114.0,16.869999999999997,2.5
2022-07-11 12:00:00,1027.0,109.0,18.51,2.5
2022-07-11 13:00:00,1190.5,138.5,19.32,2.5
2022-07-11 14:00:00,1048.5,140.5,16.869999999999997,2.5
2022-07-11 15:00:00,841.5,145.75,16.54,2.5
2022-07-11 16:00:00,1250.0,111.0,19.509999999999998,2.5
2022-07-11 17:00:00,1364.5,141.0,18.08,2.5
2022-07-11 18:00:00,1218.5,152.5,18.285,2.5
2022-07-11 19:00:00,1017.0,85.5,22.9,2.0
2022-07-11 20:00:00,1213.0,68.0,21.78,2.0
2022-07-11 21:00:00,657.25,103.0,11.094999999999999,3.5
2022-07-11 22:00:00,184.0,99.0,5.38,3.0
2022-07-11 23:00:00,,,,
2022-07-12 00:00:00,,,,
2022-07-12 01:00:00,,,,
2022-07-12 02:00:00,204.0,62.5,5.59,1.0
2022-07-12 03:00:00,,,,
2022-07-12 04:00:00,809.0,78.0,19.92,2.0
2022-07-12 05:00:00,582.0,76.75,17.1625,2.5
2022-07-12 06:00:00,,,,
2022-07-12 07:00:00,536.0,144.5,10.9,3.0
2022-07-12 08:00:00,744.0,102.5,13.602500000000001,2.5
2022-07-12 09:00:00,860.0,171.0,13.28,3.0
2022-07-12 10:00:00,667.0,113.5,15.794999999999998,2.5
2022-07-12 11:00:00,1260.0,122.5,18.335,2.5
2022-07-12 12:00:00,912.5,110.0,17.52,2.5
2022-07-12 13:00:00,799.0,124.0,12.465,3.0
2022-07-12 14:00:00,1214.0,151.5,16.695,2.5
2022-07-12 15:00:00,1081.0,135.5,13.48,3.0
2022-07-12 16:00:00,1031.0,176.0,12.53,3.0
2022-07-12 17:00:00,1168.0,158.5,12.83,3.0
2022-07-12 18:00:00,1110.5,134.0,17.895,2.5
2022-07-12 19:00:00,1373.0,177.5,19.2025,2.5
2022-07-12 20:00:00,1510.0,88.0,23.06,2.0
2022-07-12 21:00:00,1415.0,74.0,22.58,2.0
2022-07-12 22:00:00,1197.5,120.25,21.715,2.5
2022-07-12 23:00:00,373.0,67.5,9.025,3.0
2022-07-13 00:00:00,,,,
2022-07-13 01:00:00,,,,
2022-07-13 02:00:00,,,,
2022-07-13 03:00:00,,,,
2022-07-13 04:00:00,,,,
2022-07-13 05:00:00,,,,
2022-07-13 06:00:00,320.0,67.0,8.02,3.0
2022-07-13 07:00:00,876.0,119.5,13.465,3.0
2022-07-13 08:00:00,912.5,108.0,18.0500005,2.5
2022-07-13 09:00:00,888.5,98.5,14.865,3.0
2022-07-13 10:00:00,1260.0,110.5,20.79,2.0
2022-07-13 11:00:00,509.0,95.25,10.2224995,2.5
2022-07-13 12:00:00,940.5,94.0,16.315,2.5
2022-07-13 13:00:00,962.0,112.5,17.567500000000003,2.5
2022-07-13 14:00:00,1313.5,155.5,18.740000000000002,2.5
2022-07-13 15:00:00,1226.0,159.25,17.689999999999998,2.5
2022-07-13 16:00:00,919.5,142.0,15.525,2.5
2022-07-13 17:00:00,1163.75,116.5,17.775,2.5
2022-07-13 18:00:00,1444.0,148.0,19.03,2.5
2022-07-13 19:00:00,1356.0,133.5,19.015,2.5
2022-07-13 20:00:00,1301.5,143.25,17.9925,2.5
2022-07-13 21:00:00,1607.0,192.5,18.0225,2.5
2022-07-13 22:00:00,860.0,77.0,20.17,2.0
2022-07-13 23:00:00,,,,
2022-07-14 00:00:00,,,,
2022-07-14 01:00:00,,,,
2022-07-14 02:00:00,,,,
2022-07-14 03:00:00,,,,
2022-07-14 04:00:00,320.0,87.0,6.83,3.0
2022-07-14 05:00:00,,,,
2022-07-14 06:00:00,583.0,77.0,11.63,3.0
2022-07-14 07:00:00,761.25,90.75,13.165,2.5
2022-07-14 08:00:00,1168.0,89.0,19.052500000000002,2.5
2022-07-14 09:00:00,998.5,95.75,16.89,2.5
2022-07-14 10:00:00,1206.0,108.5,18.32,2.5
2022-07-14 11:00:00,1160.5,123.5,17.9975,2.5
2022-07-14 12:00:00,784.5,109.0,17.36,2.5
2022-07-14 13:00:00,1011.5,136.25,15.235000000000001,2.5
2022-07-14 14:00:00,1205.5,130.5,17.322499999999998,2.5
2022-07-14 15:00:00,1168.0,108.0,19.83,2.5
2022-07-14 16:00:00,1374.5,248.5,17.1774995,2.5
2022-07-14 17:00:00,1270.0,213.0,13.98,3.0
2022-07-14 18:00:00,1527.0,166.5,19.619999999999997,2.5
2022-07-14 19:00:00,1196.0,114.5,18.865,2.5
2022-07-14 20:00:00,1356.0,83.0,20.317498999999998,2.5
2022-07-14 21:00:00,372.5,101.0,8.44,3.5
2022-07-14 22:00:00,,,,
2022-07-14 23:00:00,,,,
2022-07-15 00:00:00,,,,
2022-07-15 01:00:00,,,,
2022-07-15 02:00:00,,,,
2022-07-15 03:00:00,,,,
2022-07-15 04:00:00,,,,
2022-07-15 05:00:00,219.0,70.0,6.47,3.0
2022-07-15 06:00:00,661.75,82.5,12.4525,2.5
2022-07-15 07:00:00,549.5,95.5,13.84,2.5
2022-07-15 08:00:00,1270.0,80.0,21.27,2.0
2022-07-15 09:00:00,793.0,79.0,17.2400005,2.5
2022-07-15 10:00:00,860.0,139.0,13.08,3.0
2022-07-15 11:00:00,976.0,113.75,19.5425,2.5
2022-07-15 12:00:00,1293.0,83.0,22.6,2.0
2022-07-15 13:00:00,1194.5,110.75,17.132499,2.5
2022-07-15 14:00:00,1352.0,187.5,14.33,3.0
2022-07-15 15:00:00,1138.0,141.0,17.705,2.5
2022-07-15 16:00:00,1026.0,121.5,17.52,2.5
2022-07-15 17:00:00,1071.0,233.5,10.825001,3.0
2022-07-15 18:00:00,1720.0,212.5,17.205,2.5
2022-07-15 19:00:00,1520.5,198.25,16.550001,2.5
2022-07-15 20:00:00,1175.5,124.5,18.185000000000002,2.5
2022-07-15 21:00:00,1414.0,212.5,15.3,2.5
2022-07-15 22:00:00,992.0,116.0,13.05,3.0
2022-07-15 23:00:00,492.0,67.0,10.76,3.0
2022-07-16 00:00:00,,,,
2022-07-16 01:00:00,,,,
2022-07-16 02:00:00,,,,
2022-07-16 03:00:00,,,,
2022-07-16 04:00:00,,,,
2022-07-16 05:00:00,,,,
2022-07-16 06:00:00,333.0,91.0,7.02,4.0
2022-07-16 07:00:00,620.0,125.25,9.18,2.5
2022-07-16 08:00:00,1056.0,158.25,12.155000000000001,2.5
2022-07-16 09:00:00,860.0,174.0,11.9,3.0
2022-07-16 10:00:00,846.0,324.0,10.86,3.0
2022-07-16 11:00:00,1039.0,165.25,16.3475,2.5
2022-07-16 12:00:00,1213.0,337.0,11.52,3.0
2022-07-16 13:00:00,945.0,175.5,11.13,3.0
2022-07-16 14:00:00,1138.0,307.0,11.82,3.0
2022-07-16 15:00:00,1143.0,272.5,10.655001,3.0
2022-07-16 16:00:00,1069.0,155.25,16.56,2.5
2022-07-16 17:00:00,1313.75,177.25,17.47,2.5
2022-07-16 18:00:00,1510.75,176.5,18.5175,2.5
2022-07-16 19:00:00,1400.0,110.25,17.955,2.5
2022-07-16 20:00:00,1351.0,167.75,19.495,2.5
2022-07-16 21:00:00,1504.0,112.5,20.02,2.0
2022-07-16 22:00:00,333.0,121.0,5.99,3.0
2022-07-16 23:00:00,623.0,116.5,10.0875,3.5
2022-07-17 00:00:00,978.0,67.5,17.895,3.0
2022-07-17 01:00:00,204.0,64.75,5.4975001500000005,1.5
2022-07-17 02:00:00,,,,
2022-07-17 03:00:00,501.0,121.5,10.555,3.0
2022-07-17 04:00:00,583.0,80.0,11.545,3.0
2022-07-17 05:00:00,462.0,134.0,7.91,3.0
2022-07-17 06:00:00,353.0,82.75,8.83,3.5
2022-07-17 07:00:00,1158.5,108.5,17.044999999999998,2.5
2022-07-17 08:00:00,1017.0,242.0,6.8900003,3.0
2022-07-17 09:00:00,1353.0,133.0,17.635,2.5
2022-07-17 10:00:00,1535.5,234.5,17.4400005,2.5
2022-07-17 11:00:00,1767.5,165.0,16.445,2.5
2022-07-17 12:00:00,1306.0,149.0,16.195,2.5
2022-07-17 13:00:00,1703.0,283.0,12.03,3.0
2022-07-17 14:00:00,1186.0,219.0,12.57,3.0
2022-07-17 15:00:00,976.0,304.0,11.01,3.0
2022-07-17 16:00:00,1364.25,160.5,16.11,2.5
2022-07-17 17:00:00,1667.0,200.0,17.68,2.5
2022-07-17 18:00:00,1172.0,145.0,17.235,2.5
2022-07-17 19:00:00,1488.5,159.5,18.65,2.5
2022-07-17 20:00:00,1552.25,133.25,18.8550005,2.5
2022-07-17 21:00:00,1213.0,148.5,16.47,2.5
2022-07-17 22:00:00,799.0,110.0,14.45,3.0
2022-07-17 23:00:00,669.0,207.0,8.105,3.5
2022-07-18 00:00:00,,,,
2022-07-18 01:00:00,,,,
2022-07-18 02:00:00,,,,
2022-07-18 03:00:00,,,,
2022-07-18 04:00:00,,,,
2022-07-18 05:00:00,657.0,96.0,9.665,3.0
2022-07-18 06:00:00,962.0,116.5,16.725,2.5
2022-07-18 07:00:00,1220.5,190.5,12.264999,3.0
2022-07-18 08:00:00,1026.0,185.0,12.87,3.0
2022-07-18 09:00:00,1242.25,95.0,18.470000499999998,2.5
2022-07-18 10:00:00,1367.5,126.25,17.3550005,2.5
2022-07-18 11:00:00,1324.5,136.75,18.27,2.5
2022-07-18 12:00:00,983.0,176.5,14.72,3.0
2022-07-18 13:00:00,1279.5,111.0,18.439999999999998,2.5
2022-07-18 14:00:00,1021.25,134.5,18.06,2.5
2022-07-18 15:00:00,1168.0,129.0,17.65,2.5
2022-07-18 16:00:00,1086.5,159.0,17.47,2.5
2022-07-18 17:00:00,1002.0,98.0,17.4774995,2.5
2022-07-18 18:00:00,1582.0,119.0,21.09,2.0
2022-07-18 19:00:00,1504.0,76.0,25.73,2.0
2022-07-18 20:00:00,866.5,91.75,16.8725,2.5
2022-07-18 21:00:00,1525.0,64.5,28.015,2.0
2022-07-18 22:00:00,462.0,63.0,11.94,3.0
2022-07-18 23:00:00,1234.0,86.0,18.98,3.0
2022-07-19 00:00:00,,,,
2022-07-19 01:00:00,,,,
2022-07-19 02:00:00,,,,
2022-07-19 03:00:00,,,,
2022-07-19 04:00:00,,,,
2022-07-19 05:00:00,320.0,62.0,8.03,3.0
2022-07-19 06:00:00,680.0,111.0,12.49,3.0
2022-07-19 07:00:00,862.0,180.5,11.68,3.0
2022-07-19 08:00:00,899.0,138.5,12.575,3.0
2022-07-19 09:00:00,569.5,75.25,10.6725,2.5
2022-07-19 10:00:00,1159.25,181.25,16.4925005,2.5
2022-07-19 11:00:00,944.75,99.5,16.77,2.5
2022-07-19 12:00:00,935.5,148.0,12.21,3.0
2022-07-19 13:00:00,983.5,99.5,16.43,2.5
2022-07-19 14:00:00,1153.0,134.75,17.664999,2.5
2022-07-19 15:00:00,1082.5,112.25,17.59,2.5
2022-07-19 16:00:00,894.5,101.0,18.645,2.5
2022-07-19 17:00:00,1133.5,145.5,19.265,2.5
2022-07-19 18:00:00,1136.0,106.25,19.0500005,2.5
2022-07-19 19:00:00,1026.0,69.0,23.44,2.0
2022-07-19 20:00:00,1497.0,76.0,23.96,2.0
2022-07-19 21:00:00,1125.0,119.25,19.965,2.5
2022-07-19 22:00:00,300.5,148.5,5.37,3.0
2022-07-19 23:00:00,,,,
2022-07-20 00:00:00,,,,
2022-07-20 01:00:00,,,,
2022-07-20 02:00:00,,,,
2022-07-20 03:00:00,,,,
2022-07-20 04:00:00,536.0,77.0,15.82,3.0
2022-07-20 05:00:00,583.0,72.0,12.09,3.0
2022-07-20 06:00:00,1050.0,76.0,9.15,3.0
2022-07-20 07:00:00,1097.0,164.5,14.985,2.5
2022-07-20 08:00:00,1071.0,167.0,14.81,3.0
2022-07-20 09:00:00,973.0,148.0,13.51,3.0
2022-07-20 10:00:00,1116.75,106.0,17.8,2.5
2022-07-20 11:00:00,860.0,106.0,16.5925,2.5
2022-07-20 12:00:00,1021.0,134.25,16.835,2.5
2022-07-20 13:00:00,1138.0,124.0,17.869999999999997,2.5
2022-07-20 14:00:00,861.0,258.0,12.91,3.0
2022-07-20 15:00:00,1093.0,85.5,17.835,2.5
2022-07-20 16:00:00,1099.0,107.75,17.165,2.5
2022-07-20 17:00:00,1065.0,122.25,16.245,2.5
2022-07-20 18:00:00,1216.0,120.75,19.57,2.5
2022-07-20 19:00:00,1497.0,95.0,25.98,2.0
2022-07-20 20:00:00,1573.0,101.0,24.1274995,2.0
2022-07-20 21:00:00,1703.0,80.0,30.22,1.0
2022-07-20 22:00:00,795.5,84.5,14.625,3.0
2022-07-20 23:00:00,,,,
2022-07-21 00:00:00,860.0,64.0,22.01,2.0
2022-07-21 01:00:00,,,,
2022-07-21 02:00:00,,,,
2022-07-21 03:00:00,492.0,95.0,9.19,3.0
2022-07-21 04:00:00,,,,
2022-07-21 05:00:00,219.0,67.5,6.415,3.0
2022-07-21 06:00:00,1001.25,108.5,18.0150005,2.5
2022-07-21 07:00:00,1026.0,154.0,13.84,3.0
2022-07-21 08:00:00,616.75,124.0,13.3749998,2.5
2022-07-21 09:00:00,657.0,128.0,9.4,3.0
2022-07-21 10:00:00,1386.0,123.0,18.53,2.5
2022-07-21 11:00:00,1118.0,116.75,16.83,2.5
2022-07-21 12:00:00,900.0,80.25,17.355,2.5
2022-07-21 13:00:00,1156.5,113.5,18.445,2.5
2022-07-21 14:00:00,1021.0,94.0,16.965,2.5
2022-07-21 15:00:00,1112.75,132.25,16.477500499999998,2.5
2022-07-21 16:00:00,1409.0,97.0,23.715,2.0
2022-07-21 17:00:00,1137.5,112.25,16.625,2.5
2022-07-21 18:00:00,1283.75,99.0,18.0374995,2.5
2022-07-21 19:00:00,1703.0,88.0,23.189999,2.0
2022-07-21 20:00:00,907.5,84.25,19.1449995,2.5
2022-07-21 21:00:00,1737.75,130.25,19.7775,2.5
2022-07-21 22:00:00,753.0,76.5,14.225,3.0
2022-07-21 23:00:00,478.5,67.75,10.01,2.0
2022-07-22 00:00:00,,,,
2022-07-22 01:00:00,,,,
2022-07-22 02:00:00,,,,
2022-07-22 03:00:00,,,,
2022-07-22 04:00:00,,,,
2022-07-22 05:00:00,,,,
2022-07-22 06:00:00,859.0,214.0,10.775,3.0
2022-07-22 07:00:00,881.0,176.0,9.04,3.0
2022-07-22 08:00:00,1097.0,200.0,10.92,3.0
2022-07-22 09:00:00,1096.5,115.75,17.675,2.5
2022-07-22 10:00:00,1061.5,116.25,16.745,2.5
2022-07-22 11:00:00,882.5,115.25,16.2675,2.5
2022-07-22 12:00:00,860.0,94.5,18.475,2.5
2022-07-22 13:00:00,1133.5,134.75,15.1149995,2.5
2022-07-22 14:00:00,1113.5,127.25,16.8475,2.5
2022-07-22 15:00:00,1040.0,108.0,19.317500000000003,2.5
2022-07-22 16:00:00,1172.5,115.5,20.1025,2.5
2022-07-22 17:00:00,1028.75,110.5,19.097499499999998,2.5
2022-07-22 18:00:00,1243.5,151.5,17.865,2.5
2022-07-22 19:00:00,1642.0,136.0,19.0574995,2.5
2022-07-22 20:00:00,1514.0,103.0,23.455,2.0
2022-07-22 21:00:00,1006.0,102.5,17.2025,2.5
2022-07-22 22:00:00,1459.0,87.0,27.08,2.0
2022-07-22 23:00:00,1129.0,65.75,27.387500000000003,1.5
2022-07-23 00:00:00,,,,
2022-07-23 01:00:00,,,,
2022-07-23 02:00:00,,,,
2022-07-23 03:00:00,,,,
2022-07-23 04:00:00,532.0,153.0,9.3,3.0
2022-07-23 05:00:00,,,,
2022-07-23 06:00:00,774.0,85.0,16.89,2.5
2022-07-23 07:00:00,429.0,100.5,8.629999999999999,3.5
2022-07-23 08:00:00,1154.5,126.0,16.61,2.5
2022-07-23 09:00:00,899.0,168.0,14.72,3.0
2022-07-23 10:00:00,1862.0,288.0,13.74,3.0
2022-07-23 11:00:00,908.0,208.0,12.860001,3.0
2022-07-23 12:00:00,940.0,180.0,12.44,3.0
2022-07-23 13:00:00,846.0,274.5,12.27,3.0
2022-07-23 14:00:00,940.0,198.0,11.049999,3.0
2022-07-23 15:00:00,899.0,270.0,11.2,3.0
2022-07-23 16:00:00,1048.5,187.0,16.759999999999998,2.5
2022-07-23 17:00:00,1600.0,176.75,18.9875,2.5
2022-07-23 18:00:00,1094.0,158.0,17.41,2.5
2022-07-23 19:00:00,1249.5,131.75,18.0175,2.5
2022-07-23 20:00:00,1444.5,201.5,17.6325,2.5
2022-07-23 21:00:00,1747.5,105.5,23.560001,2.0
2022-07-23 22:00:00,1542.0,101.0,24.14,2.0
2022-07-23 23:00:00,978.0,62.5,18.3675,2.5
2022-07-24 00:00:00,1004.0,75.0,16.77,3.0
2022-07-24 01:00:00,,,,
2022-07-24 02:00:00,,,,
2022-07-24 03:00:00,,,,
2022-07-24 04:00:00,,,,
2022-07-24 05:00:00,,,,
2022-07-24 06:00:00,462.0,93.0,9.84,3.0
2022-07-24 07:00:00,333.0,100.0,5.05,3.0
2022-07-24 08:00:00,1223.0,114.5,17.86,2.5
2022-07-24 09:00:00,899.0,110.5,14.91,3.0
2022-07-24 10:00:00,1026.0,118.25,17.4525,2.5
2022-07-24 11:00:00,1026.0,154.0,13.67,3.0
2022-07-24 12:00:00,949.0,177.0,13.65,3.0
2022-07-24 13:00:00,943.0,194.0,11.8,3.0
2022-07-24 14:00:00,846.0,205.0,11.855,3.0
2022-07-24 15:00:00,1048.5,148.5,18.625,2.5
2022-07-24 16:00:00,1071.0,146.5,17.174999999999997,2.5
2022-07-24 17:00:00,1581.0,103.0,23.535,2.0
2022-07-24 18:00:00,1864.0,124.0,24.03,2.0
2022-07-24 19:00:00,1226.25,155.5,19.015,2.5
2022-07-24 20:00:00,1447.25,144.25,19.7675,2.5
2022-07-24 21:00:00,1152.5,128.75,16.52,2.5
2022-07-24 22:00:00,,,,
2022-07-24 23:00:00,951.0,99.0,19.62,2.0
2022-07-25 00:00:00,,,,
2022-07-25 01:00:00,,,,
2022-07-25 02:00:00,,,,
2022-07-25 03:00:00,,,,
2022-07-25 04:00:00,,,,
2022-07-25 05:00:00,340.5,89.0,7.765000000000001,3.5
2022-07-25 06:00:00,680.0,155.5,10.04,3.0
2022-07-25 07:00:00,1168.0,173.0,13.82,3.0
2022-07-25 08:00:00,1026.0,187.0,11.940001,3.0
2022-07-25 09:00:00,912.5,126.25,14.152500499999999,2.5
2022-07-25 10:00:00,1219.0,104.5,18.735,2.5
2022-07-25 11:00:00,1178.5,105.5,18.1625,2.5
2022-07-25 12:00:00,1026.0,73.0,20.2,2.0
2022-07-25 13:00:00,1071.0,88.0,22.64,2.0
2022-07-25 14:00:00,1056.0,104.5,18.305,2.5
2022-07-25 15:00:00,884.0,103.0,16.240000000000002,2.5
2022-07-25 16:00:00,1671.5,181.0,19.59,2.5
2022-07-25 17:00:00,1145.0,234.75,9.36,3.5
2022-07-25 18:00:00,1504.0,102.0,22.49,2.0
2022-07-25 19:00:00,1562.25,116.5,19.215,2.5
2022-07-25 20:00:00,,,,
2022-07-25 21:00:00,1025.0,84.0,16.28,2.5
2022-07-25 22:00:00,766.0,65.0,15.23,3.0
2022-07-25 23:00:00,,,,
2022-07-26 00:00:00,,,,
2022-07-26 01:00:00,,,,
2022-07-26 02:00:00,,,,
2022-07-26 03:00:00,732.0,69.0,20.52,2.0
2022-07-26 04:00:00,,,,
2022-07-26 05:00:00,,,,
2022-07-26 06:00:00,1026.0,150.0,15.62,3.0
2022-07-26 07:00:00,799.0,129.0,11.1,3.0
2022-07-26 08:00:00,1077.0,92.0,18.43,2.5
2022-07-26 09:00:00,935.0,120.5,15.71,2.5
2022-07-26 10:00:00,1051.0,101.5,17.3525,2.5
2022-07-26 11:00:00,1415.0,100.0,23.14,2.0
2022-07-26 12:00:00,958.0,85.0,21.225,2.0
2022-07-26 13:00:00,951.0,99.5,17.372500000000002,2.5
2022-07-26 14:00:00,875.5,102.25,15.4824995,2.5
2022-07-26 15:00:00,1017.0,112.0,13.09,3.0
2022-07-26 16:00:00,1017.0,124.0,16.22,3.0
2022-07-26 17:00:00,846.0,100.0,17.97,3.0
2022-07-26 18:00:00,1395.0,174.0,15.1,3.0
2022-07-26 19:00:00,891.0,102.5,15.335,3.0
2022-07-26 20:00:00,559.5,77.0,14.094999999999999,2.5
2022-07-26 21:00:00,1052.0,60.0,24.42,2.0
2022-07-26 22:00:00,1129.0,61.0,28.325,1.0
2022-07-26 23:00:00,,,,
2022-07-27 00:00:00,204.0,68.0,5.39,2.0
2022-07-27 01:00:00,532.0,82.0,12.03,3.0
2022-07-27 02:00:00,532.0,80.0,12.13,3.0
2022-07-27 03:00:00,,,,
2022-07-27 04:00:00,204.0,117.0,3.96,2.0
2022-07-27 05:00:00,393.5,90.0,8.25249985,2.5
2022-07-27 06:00:00,628.5,206.0,7.2250005,3.5
2022-07-27 07:00:00,846.0,125.0,10.06,3.0
2022-07-27 08:00:00,864.0,113.25,15.665000000000001,2.5
