time,median_length,median_delay,median_speed_kmh,median_level
2022-07-26 18:00:00,1612.75,111.75,21.707500000000003,2.5
2022-07-26 19:00:00,1215.5,98.5,20.362499999999997,2.5
2022-07-26 20:00:00,1820.0,83.0,28.03,2.0
2022-07-26 21:00:00,450.0,115.75,10.5125,3.5
2022-07-26 22:00:00,,,,
2022-07-26 23:00:00,,,,
2022-07-27 00:00:00,,,,
2022-07-27 01:00:00,1055.0,73.0,24.755001,2.0
2022-07-27 02:00:00,1213.0,82.0,24.89,2.0
2022-07-27 03:00:00,,,,
2022-07-27 04:00:00,,,,
2022-07-27 05:00:00,915.0,78.5,16.0775,2.0
2022-07-27 06:00:00,843.5,83.75,14.592501,2.5
2022-07-27 07:00:00,1131.0,138.0,18.59,2.5
2022-07-27 08:00:00,1417.0,65.5,29.17,2.0
2022-07-27 09:00:00,1394.5,82.5,26.92,2.0
2022-07-27 10:00:00,1578.0,92.0,25.345001,2.0
2022-07-27 11:00:00,1710.0,98.0,23.25,2.0
2022-07-27 12:00:00,1829.0,104.5,23.405,2.0
2022-07-27 13:00:00,1557.0,109.25,21.025001,2.5
2022-07-27 14:00:00,1705.0,184.25,17.084999500000002,2.5
2022-07-27 15:00:00,1583.0,126.0,19.585,2.5
2022-07-27 16:00:00,1139.0,121.0,20.935000000000002,2.5
2022-07-27 17:00:00,1415.0,151.75,19.7475005,2.5
2022-07-27 18:00:00,1608.25,122.0,21.15,2.5
2022-07-27 19:00:00,971.0,91.25,17.0275,2.5
2022-07-27 20:00:00,1522.0,94.5,24.904999,2.0
2022-07-27 21:00:00,1310.0,73.0,26.297499000000002,1.5
2022-07-27 22:00:00,1009.5,63.5,19.695,1.5
2022-07-27 23:00:00,1549.5,111.5,24.005001,2.0
2022-07-28 00:00:00,1488.0,71.0,21.8,2.0
2022-07-28 01:00:00,,,,
2022-07-28 02:00:00,,,,
2022-07-28 03:00:00,,,,
2022-07-28 04:00:00,,,,
2022-07-28 05:00:00,323.5,122.75,7.6450005,3.5
2022-07-28 06:00:00,941.5,132.0,12.75,2.5
2022-07-28 07:00:00,940.0,171.0,17.2,3.0
2022-07-28 08:00:00,898.0,88.5,15.74,2.0
2022-07-28 09:00:00,1395.0,88.5,23.295,2.0
2022-07-28 10:00:00,1158.0,92.5,21.48,2.0
2022-07-28 11:00:00,1601.0,93.0,23.95,2.0
2022-07-28 12:00:00,1730.0,121.5,20.985,2.0
2022-07-28 13:00:00,1568.0,81.0,21.46,2.0
2022-07-28 14:00:00,1595.0,99.0,21.825,2.0
2022-07-28 15:00:00,1222.0,122.25,17.134999999999998,2.5
2022-07-28 16:00:00,1441.0,117.0,20.009999999999998,2.5
2022-07-28 17:00:00,1194.75,123.0,18.81,2.5
2022-07-28 18:00:00,1494.0,77.0,25.775,2.0
2022-07-28 19:00:00,1395.0,86.0,23.445,2.0
2022-07-28 20:00:00,1031.0,133.25,16.925,2.5
2022-07-28 21:00:00,1827.0,69.0,20.58,2.0
2022-07-28 22:00:00,1180.5,77.0,22.37,2.0
2022-07-28 23:00:00,,,,
2022-07-29 00:00:00,855.0,61.5,21.405,2.0
2022-07-29 01:00:00,,,,
2022-07-29 02:00:00,,,,
2022-07-29 03:00:00,702.75,138.0,15.8575,3.0
2022-07-29 04:00:00,,,,
2022-07-29 05:00:00,832.0,66.0,21.36,2.0
2022-07-29 06:00:00,735.0,107.5,14.05,2.5
2022-07-29 07:00:00,1469.0,143.5,16.185001,3.0
2022-07-29 08:00:00,1749.0,79.0,27.605,2.0
2022-07-29 09:00:00,1268.0,85.0,24.6,2.0
2022-07-29 10:00:00,1568.0,114.0,21.9,2.0
2022-07-29 11:00:00,1472.75,150.75,19.2950005,2.5
2022-07-29 12:00:00,1531.25,154.5,19.63,2.5
2022-07-29 13:00:00,1766.0,123.0,22.05,2.0
2022-07-29 14:00:00,1820.0,86.0,23.31,2.0
2022-07-29 15:00:00,1259.0,128.5,18.1875,2.5
2022-07-29 16:00:00,1266.5,127.0,19.54,2.5
2022-07-29 17:00:00,1314.0,137.5,20.36,2.5
2022-07-29 18:00:00,1284.0,113.0,15.27,3.0
2022-07-29 19:00:00,1063.0,108.0,14.03,3.0
2022-07-29 20:00:00,1158.0,101.5,12.96,3.0
2022-07-29 21:00:00,966.5,74.25,17.38,2.5
2022-07-29 22:00:00,656.0,74.5,14.04,2.0
2022-07-29 23:00:00,705.0,83.5,14.18,2.0
2022-07-30 00:00:00,656.0,67.0,14.64,1.0
2022-07-30 01:00:00,,,,
2022-07-30 02:00:00,617.0,108.0,13.68,3.0
2022-07-30 03:00:00,656.0,61.0,15.195,1.0
2022-07-30 04:00:00,,,,
2022-07-30 05:00:00,,,,
2022-07-30 06:00:00,656.0,67.0,14.62,1.0
2022-07-30 07:00:00,606.5,113.5,14.185,2.5
2022-07-30 08:00:00,703.5,90.5,17.22,2.0
2022-07-30 09:00:00,1004.5,128.0,15.215,2.5
2022-07-30 10:00:00,1202.5,146.0,15.032500500000001,2.5
2022-07-30 11:00:00,1489.0,146.75,17.345,2.5
2022-07-30 12:00:00,1432.5,178.5,18.009999999999998,2.5
2022-07-30 13:00:00,1866.0,207.5,17.1525,2.5
2022-07-30 14:00:00,1723.0,192.0,17.87,2.5
2022-07-30 15:00:00,1683.0,261.25,17.4575,2.5
2022-07-30 16:00:00,1723.0,262.0,18.595,2.5
2022-07-30 17:00:00,1326.0,165.0,20.075000000000003,2.5
2022-07-30 18:00:00,1276.5,185.0,19.12,2.5
2022-07-30 19:00:00,1114.0,193.5,18.66,2.5
2022-07-30 20:00:00,1385.5,191.5,19.265001,2.5
2022-07-30 21:00:00,1550.0,145.0,18.55,2.5
2022-07-30 22:00:00,1166.0,161.75,18.165,2.5
2022-07-30 23:00:00,250.0,89.0,7.27,3.0
2022-07-31 00:00:00,935.0,61.0,22.24,2.0
2022-07-31 01:00:00,567.0,71.0,14.11,2.0
2022-07-31 02:00:00,,,,
2022-07-31 03:00:00,,,,
2022-07-31 04:00:00,,,,
2022-07-31 05:00:00,,,,
2022-07-31 06:00:00,,,,
2022-07-31 07:00:00,1103.5,85.25,18.4375,2.5
2022-07-31 08:00:00,1257.0,94.0,23.055,2.0
2022-07-31 09:00:00,1077.0,83.0,21.5,2.0
2022-07-31 10:00:00,1825.25,125.25,21.45,2.5
2022-07-31 11:00:00,1517.5,157.5,19.105,2.5
2022-07-31 12:00:00,1395.0,147.25,18.1025,2.5
2022-07-31 13:00:00,1723.0,238.0,16.747500000000002,2.5
2022-07-31 14:00:00,2010.0,386.0,12.18,3.0
2022-07-31 15:00:00,1644.75,201.75,15.54,2.5
2022-07-31 16:00:00,1187.5,177.75,17.0475,2.5
2022-07-31 17:00:00,1218.5,150.25,15.75,2.5
2022-07-31 18:00:00,1509.0,159.25,17.285,2.5
2022-07-31 19:00:00,1176.5,143.25,16.764999500000002,2.5
2022-07-31 20:00:00,1190.0,102.5,20.78,2.5
2022-07-31 21:00:00,830.0,73.0,20.56,2.0
2022-07-31 22:00:00,1462.0,64.0,30.92,1.0
2022-07-31 23:00:00,,,,
2022-08-01 00:00:00,,,,
2022-08-01 01:00:00,,,,
2022-08-01 02:00:00,,,,
2022-08-01 03:00:00,,,,
2022-08-01 04:00:00,,,,
2022-08-01 05:00:00,514.0,164.5,8.48,3.0
2022-08-01 06:00:00,956.5,110.5,17.384999999999998,2.5
2022-08-01 07:00:00,1047.0,135.0,16.81,3.0
2022-08-01 08:00:00,1269.5,84.0,21.295,2.5
2022-08-01 09:00:00,1706.0,81.0,26.43,2.0
2022-08-01 10:00:00,1540.0,103.0,24.34,2.0
2022-08-01 11:00:00,1334.0,107.5,24.650002,2.0
2022-08-01 12:00:00,1829.0,105.0,21.82,2.0
2022-08-01 13:00:00,1334.0,125.0,20.595,2.5
2022-08-01 14:00:00,1240.75,137.5,20.564999999999998,2.5
2022-08-01 15:00:00,1327.0,162.0,17.99,2.5
2022-08-01 16:00:00,1158.0,162.0,16.72,2.5
2022-08-01 17:00:00,1494.0,162.0,19.185,2.5
2022-08-01 18:00:00,1739.5,87.0,26.18,2.0
2022-08-01 19:00:00,1434.0,81.0,24.165,2.0
2022-08-01 20:00:00,1174.0,78.0,20.23,2.0
2022-08-01 21:00:00,1336.5,108.0,19.23,2.5
2022-08-01 22:00:00,834.0,223.25,13.915,3.0
2022-08-01 23:00:00,639.0,85.25,14.235,2.5
2022-08-02 00:00:00,1679.5,82.25,27.2575,1.5
2022-08-02 01:00:00,,,,
2022-08-02 02:00:00,,,,
2022-08-02 03:00:00,,,,
2022-08-02 04:00:00,,,,
2022-08-02 05:00:00,,,,
2022-08-02 06:00:00,1082.0,134.0,17.67,2.5
2022-08-02 07:00:00,1158.0,84.0,22.01,2.0
2022-08-02 08:00:00,1363.0,78.0,22.6,2.0
2022-08-02 09:00:00,1158.0,89.0,26.09,2.0
2022-08-02 10:00:00,1810.0,92.5,24.36,2.0
2022-08-02 11:00:00,1406.5,109.25,17.9199995,2.5
2022-08-02 12:00:00,1559.0,91.5,21.849998,2.0
2022-08-02 13:00:00,1810.0,117.5,23.595001,2.0
2022-08-02 14:00:00,1324.0,103.0,18.485,2.5
2022-08-02 15:00:00,1492.5,134.5,19.009999999999998,2.5
2022-08-02 16:00:00,1304.25,116.5,20.240000000000002,2.5
2022-08-02 17:00:00,1272.0,135.25,19.0575,2.5
2022-08-02 18:00:00,1371.0,108.0,23.73,2.0
2022-08-02 19:00:00,1752.0,99.0,25.974998,2.0
2022-08-02 20:00:00,680.5,90.5,16.3175,2.5
2022-08-02 21:00:00,1325.0,66.5,25.380001,2.0
2022-08-02 22:00:00,1851.0,86.0,27.22,2.0
2022-08-02 23:00:00,1220.0,68.0,28.265,1.0
2022-08-03 00:00:00,666.0,153.5,12.545,3.0
2022-08-03 01:00:00,1140.0,87.0,20.45,2.0
2022-08-03 02:00:00,,,,
2022-08-03 03:00:00,,,,
2022-08-03 04:00:00,,,,
2022-08-03 05:00:00,,,,
2022-08-03 06:00:00,1142.0,137.0,16.33,3.0
2022-08-03 07:00:00,1113.25,115.25,18.7725,2.5
2022-08-03 08:00:00,1001.0,78.5,20.77,2.5
2022-08-03 09:00:00,1334.0,80.0,25.61,2.0
2022-08-03 10:00:00,1158.0,80.0,26.23,2.0
2022-08-03 11:00:00,1504.0,77.0,26.8,2.0
2022-08-03 12:00:00,1843.0,111.5,23.635,2.0
2022-08-03 13:00:00,1838.0,114.0,23.055,2.0
2022-08-03 14:00:00,1835.0,120.0,22.8,2.0
2022-08-03 15:00:00,1618.5,113.0,17.237499999999997,2.5
2022-08-03 16:00:00,1445.0,123.25,20.794998999999997,2.5
2022-08-03 17:00:00,1404.0,157.0,18.507499,2.5
2022-08-03 18:00:00,1829.0,101.0,24.92,2.0
2022-08-03 19:00:00,1345.0,109.0,20.0775,2.5
2022-08-03 20:00:00,1431.0,87.5,22.835,2.0
2022-08-03 21:00:00,1317.0,76.0,24.93,2.0
2022-08-03 22:00:00,1426.0,82.0,27.03,2.0
2022-08-03 23:00:00,,,,
2022-08-04 00:00:00,,,,
2022-08-04 01:00:00,,,,
2022-08-04 02:00:00,605.5,118.5,12.350000000000001,3.5
2022-08-04 03:00:00,,,,
2022-08-04 04:00:00,,,,
2022-08-04 05:00:00,567.0,60.0,14.49,2.0
2022-08-04 06:00:00,954.0,137.0,15.665,3.0
2022-08-04 07:00:00,1403.0,103.0,19.18,2.5
2022-08-04 08:00:00,1470.0,86.0,24.11,2.0
2022-08-04 09:00:00,1389.0,101.0,22.677501,2.5
2022-08-04 10:00:00,1428.0,79.0,25.37,2.0
2022-08-04 11:00:00,1634.0,113.0,24.18,2.0
2022-08-04 12:00:00,1730.0,102.5,24.555,2.0
2022-08-04 13:00:00,1838.0,102.0,22.84,2.0
2022-08-04 14:00:00,1417.5,119.25,19.130000000000003,2.5
2022-08-04 15:00:00,1438.75,102.0,19.072499999999998,2.5
2022-08-04 16:00:00,1530.5,120.25,20.025,2.5
2022-08-04 17:00:00,1362.0,136.0,20.145,2.5
2022-08-04 18:00:00,1408.5,99.25,20.055,2.5
2022-08-04 19:00:00,1353.0,76.5,25.994999,2.0
2022-08-04 20:00:00,518.0,117.0,10.98,3.0
2022-08-04 21:00:00,1403.0,80.5,24.255001,2.0
2022-08-04 22:00:00,997.0,81.75,20.9349995,2.5
2022-08-04 23:00:00,813.0,68.5,16.78,2.5
2022-08-05 00:00:00,,,,
2022-08-05 01:00:00,,,,
2022-08-05 02:00:00,,,,
2022-08-05 03:00:00,441.5,121.5,9.55,3.5
2022-08-05 04:00:00,549.0,128.5,10.87,3.0
2022-08-05 05:00:00,,,,
2022-08-05 06:00:00,1277.0,99.0,20.759999999999998,2.5
2022-08-05 07:00:00,1019.5,75.0,19.835,2.5
2022-08-05 08:00:00,973.0,84.0,17.9,2.0
2022-08-05 09:00:00,1404.0,105.0,19.115000000000002,2.5
2022-08-05 10:00:00,1660.5,122.5,20.18,2.5
2022-08-05 11:00:00,1689.0,204.0,18.28,2.5
2022-08-05 12:00:00,1396.0,117.5,19.125,2.5
2022-08-05 13:00:00,1527.75,116.75,20.5125005,2.5
2022-08-05 14:00:00,1720.5,147.25,19.29,2.5
2022-08-05 15:00:00,1626.25,164.0,19.02,2.5
2022-08-05 16:00:00,1670.0,163.5,19.4425,2.5
2022-08-05 17:00:00,1451.5,210.5,18.455,2.5
2022-08-05 18:00:00,1494.5,133.0,19.91,2.5
2022-08-05 19:00:00,1378.0,119.75,19.83,2.5
2022-08-05 20:00:00,1363.5,107.5,18.885,2.5
2022-08-05 21:00:00,1118.5,82.5,17.5375,2.5
2022-08-05 22:00:00,786.5,77.0,16.47,2.0
2022-08-05 23:00:00,1158.0,73.0,25.529999,2.0
2022-08-06 00:00:00,736.0,66.0,14.85,2.0
2022-08-06 01:00:00,858.0,80.0,20.2,2.0
2022-08-06 02:00:00,690.5,105.0,14.559999,3.0
2022-08-06 03:00:00,,,,
2022-08-06 04:00:00,,,,
2022-08-06 05:00:00,,,,
2022-08-06 06:00:00,,,,
2022-08-06 07:00:00,776.0,78.0,19.175,2.0
2022-08-06 08:00:00,1780.0,81.5,27.94,2.0
2022-08-06 09:00:00,1400.0,71.0,25.59,2.0
2022-08-06 10:00:00,1551.0,122.0,20.2725,2.5
2022-08-06 11:00:00,1645.0,122.0,21.4375,2.5
2022-08-06 12:00:00,1849.0,116.5,23.314999,2.0
2022-08-06 13:00:00,1354.0,99.75,19.655,2.5
2022-08-06 14:00:00,1256.0,144.5,18.835,2.5
2022-08-06 15:00:00,1792.0,239.75,16.9625,2.5
2022-08-06 16:00:00,1102.5,300.0,14.905,3.0
2022-08-06 17:00:00,1566.5,192.5,19.1550005,2.5
2022-08-06 18:00:00,1612.5,175.0,19.11,2.5
2022-08-06 19:00:00,1779.5,174.5,18.882499499999998,2.5
2022-08-06 20:00:00,1839.5,215.5,19.055,2.5
2022-08-06 21:00:00,1394.0,99.25,20.37,2.5
2022-08-06 22:00:00,828.5,79.0,19.415,2.5
2022-08-06 23:00:00,675.0,76.0,13.45,3.0
2022-08-07 00:00:00,,,,
2022-08-07 01:00:00,675.0,76.0,13.41,3.0
2022-08-07 02:00:00,,,,
2022-08-07 03:00:00,,,,
2022-08-07 04:00:00,,,,
2022-08-07 05:00:00,,,,
2022-08-07 06:00:00,1273.0,104.0,22.83,2.0
2022-08-07 07:00:00,,,,
2022-08-07 08:00:00,1126.0,78.5,20.2674995,2.5
2022-08-07 09:00:00,1354.0,77.0,24.19,2.0
2022-08-07 10:00:00,1784.5,116.0,21.435000000000002,2.5
2022-08-07 11:00:00,1849.0,124.0,24.24,2.0
2022-08-07 12:00:00,1659.5,195.5,18.45,2.5
2022-08-07 13:00:00,1383.0,207.25,18.2075,2.5
2022-08-07 14:00:00,1605.5,166.0,16.9,2.5
2022-08-07 15:00:00,1755.5,185.0,18.115000000000002,2.5
2022-08-07 16:00:00,1514.0,147.75,18.3,2.5
2022-08-07 17:00:00,1478.0,107.75,18.5325,2.5
2022-08-07 18:00:00,1636.0,114.5,21.165,2.5
2022-08-07 19:00:00,1346.5,114.0,20.595,2.5
2022-08-07 20:00:00,1122.5,140.0,20.955000000000002,2.5
2022-08-07 21:00:00,1144.0,66.5,25.45,2.0
2022-08-07 22:00:00,1418.5,72.0,24.4475,2.5
2022-08-07 23:00:00,,,,
2022-08-08 00:00:00,,,,
2022-08-08 01:00:00,,,,
2022-08-08 02:00:00,,,,
2022-08-08 03:00:00,,,,
2022-08-08 04:00:00,,,,
2022-08-08 05:00:00,,,,
2022-08-08 06:00:00,941.75,94.5,17.42,2.5
2022-08-08 07:00:00,947.0,80.5,19.925,2.5
2022-08-08 08:00:00,1158.0,89.0,23.625,2.0
2022-08-08 09:00:00,1260.5,88.0,22.04,2.5
2022-08-08 10:00:00,1428.0,97.0,25.48,2.0
2022-08-08 11:00:00,1463.5,149.0,20.452499500000002,2.5
2022-08-08 12:00:00,1273.0,151.5,19.78,2.5
2022-08-08 13:00:00,1559.0,79.0,25.18,2.0
2022-08-08 14:00:00,1648.0,106.0,21.74,2.0
2022-08-08 15:00:00,1521.5,140.5,20.34,2.5
2022-08-08 16:00:00,1192.5,112.0,19.095,2.5
2022-08-08 17:00:00,1182.75,136.25,19.5600005,2.5
2022-08-08 18:00:00,1385.0,97.0,24.23,2.0
2022-08-08 19:00:00,1138.0,86.25,22.192500000000003,2.5
2022-08-08 20:00:00,1334.0,99.0,21.09,2.0
2022-08-08 21:00:00,1334.0,95.0,22.0,2.0
2022-08-08 22:00:00,,,,
2022-08-08 23:00:00,,,,
2022-08-09 00:00:00,,,,
2022-08-09 01:00:00,,,,
2022-08-09 02:00:00,1213.0,87.0,24.22,2.0
2022-08-09 03:00:00,1709.0,216.0,17.67,3.0
2022-08-09 04:00:00,1213.0,63.5,27.895,2.0
2022-08-09 05:00:00,,,,
2022-08-09 06:00:00,1594.0,137.5,20.1,2.5
2022-08-09 07:00:00,1150.0,77.0,16.869999,2.0
2022-08-09 08:00:00,1158.0,168.0,18.465,2.5
2022-08-09 09:00:00,1456.5,80.5,23.475,2.5
2022-08-09 10:00:00,1343.0,85.0,23.03,2.0
2022-08-09 11:00:00,1578.0,103.0,22.545,2.0
2022-08-09 12:00:00,1568.0,109.0,23.75,2.0
2022-08-09 13:00:00,1515.0,82.0,23.105,2.0
2022-08-09 14:00:00,1317.5,129.25,20.2325,2.5
2022-08-09 15:00:00,1344.0,161.0,16.255,2.5
2022-08-09 16:00:00,902.0,123.0,13.24,2.5
2022-08-09 17:00:00,1411.0,164.0,17.69,2.5
2022-08-09 18:00:00,1354.0,85.5,23.35,2.0
2022-08-09 19:00:00,1504.0,96.0,22.93,2.0
2022-08-09 20:00:00,1435.0,93.0,24.02,2.0
2022-08-09 21:00:00,933.0,81.0,19.6575,2.5
2022-08-09 22:00:00,453.0,77.0,13.27,2.0
2022-08-09 23:00:00,,,,
2022-08-10 00:00:00,,,,
2022-08-10 01:00:00,,,,
2022-08-10 02:00:00,,,,
2022-08-10 03:00:00,979.0,89.0,19.37,2.0
2022-08-10 04:00:00,,,,
2022-08-10 05:00:00,656.0,77.0,13.07,1.0
2022-08-10 06:00:00,880.0,92.0,14.15,2.0
2022-08-10 07:00:00,1276.0,103.5,20.03,2.5
2022-08-10 08:00:00,1054.0,88.5,15.58,2.0
2022-08-10 09:00:00,1320.0,81.0,23.625,2.0
2022-08-10 10:00:00,1314.0,79.5,21.76,2.0
2022-08-10 11:00:00,1192.5,87.0,19.595,2.5
2022-08-10 12:00:00,1317.0,86.0,22.6,2.0
2022-08-10 13:00:00,1840.0,108.5,23.47,2.0
2022-08-10 14:00:00,1843.0,97.5,21.71,2.0
2022-08-10 15:00:00,1134.5,131.0,17.2325005,2.5
2022-08-10 16:00:00,1332.0,125.5,18.134999999999998,2.5
2022-08-10 17:00:00,1130.25,113.0,17.175,2.5
2022-08-10 18:00:00,1092.5,84.5,20.627499999999998,2.5
2022-08-10 19:00:00,1242.5,124.5,19.2175,2.5
2022-08-10 20:00:00,1476.25,139.5,20.9925,2.5
2022-08-10 21:00:00,1954.0,90.5,26.154999,2.0
2022-08-10 22:00:00,601.0,69.0,16.635,2.0
2022-08-10 23:00:00,617.0,100.0,14.24,3.0
2022-08-11 00:00:00,532.0,135.5,10.379999999999999,3.5
2022-08-11 01:00:00,,,,
2022-08-11 02:00:00,,,,
2022-08-11 03:00:00,,,,
2022-08-11 04:00:00,,,,
2022-08-11 05:00:00,903.0,68.25,17.9925,1.5
2022-08-11 06:00:00,1015.5,100.75,18.1975,2.5
2022-08-11 07:00:00,1404.0,95.5,18.43,2.5
2022-08-11 08:00:00,1810.0,75.0,28.95,2.0
2022-08-11 09:00:00,830.0,68.0,14.655,2.0
2022-08-11 10:00:00,1416.0,73.5,25.380001,2.0
2022-08-11 11:00:00,1481.5,99.5,23.83,2.0
2022-08-11 12:00:00,1317.0,84.0,23.515,2.0
2022-08-11 13:00:00,1767.0,107.0,22.77,2.0
2022-08-11 14:00:00,1497.0,104.0,18.95,2.5
2022-08-11 15:00:00,1464.0,113.0,19.195,2.5
2022-08-11 16:00:00,1411.5,154.0,18.555,2.5
2022-08-11 17:00:00,1361.5,142.75,18.54,2.5
2022-08-11 18:00:00,1451.0,87.0,24.59,2.0
2022-08-11 19:00:00,1067.0,88.5,20.009999999999998,2.5
2022-08-11 20:00:00,1334.0,67.5,23.74,2.0
2022-08-11 21:00:00,1119.0,70.5,20.904999,2.0
2022-08-11 22:00:00,1077.0,67.5,17.72,2.0
2022-08-11 23:00:00,,,,
2022-08-12 00:00:00,202.0,108.0,5.92,4.0
2022-08-12 01:00:00,,,,
2022-08-12 02:00:00,,,,
2022-08-12 03:00:00,,,,
2022-08-12 04:00:00,,,,
2022-08-12 05:00:00,,,,
2022-08-12 06:00:00,549.0,67.0,16.33,3.0
2022-08-12 07:00:00,1388.0,168.0,14.99,3.0
2022-08-12 08:00:00,1144.0,70.0,24.21,2.0
2022-08-12 09:00:00,1309.0,76.0,23.369999,2.0
2022-08-12 10:00:00,1559.0,98.0,25.315,2.0
2022-08-12 11:00:00,1346.25,107.5,20.067500000000003,2.5
2022-08-12 12:00:00,1378.0,211.0,17.22,2.5
2022-08-12 13:00:00,1470.0,80.0,21.150002,2.0
2022-08-12 14:00:00,1820.0,125.0,22.165,2.0
2022-08-12 15:00:00,1829.0,114.0,21.97,2.0
2022-08-12 16:00:00,1832.0,100.0,23.044998,2.0
2022-08-12 17:00:00,1369.0,125.0,18.8325,2.5
2022-08-12 18:00:00,1409.75,113.75,20.8575,2.5
2022-08-12 19:00:00,1367.0,142.0,19.475,2.5
2022-08-12 20:00:00,1863.0,83.0,24.025002,2.0
2022-08-12 21:00:00,1813.0,71.5,29.28,1.5
2022-08-12 22:00:00,1213.0,70.0,19.349998,2.0
2022-08-12 23:00:00,281.0,81.0,7.51,3.0
2022-08-13 00:00:00,898.0,93.5,13.827499999999999,2.5
2022-08-13 01:00:00,,,,
2022-08-13 02:00:00,,,,
2022-08-13 03:00:00,,,,
2022-08-13 04:00:00,,,,
2022-08-13 05:00:00,,,,
2022-08-13 06:00:00,847.0,60.0,17.154999,3.0
2022-08-13 07:00:00,705.0,79.5,13.57,2.0
2022-08-13 08:00:00,1090.5,82.0,19.765,2.5
2022-08-13 09:00:00,1354.0,96.0,23.88,2.0
2022-08-13 10:00:00,1445.0,92.0,24.58,2.0
2022-08-13 11:00:00,1829.0,142.0,22.84,2.0
2022-08-13 12:00:00,1820.0,125.0,22.45,2.0
2022-08-13 13:00:00,1836.75,114.5,18.505,2.5
2022-08-13 14:00:00,1760.5,227.5,17.585,2.5
2022-08-13 15:00:00,1612.0,223.75,18.21,2.5
2022-08-13 16:00:00,1344.0,188.0,18.235,2.5
2022-08-13 17:00:00,1497.0,117.75,18.2575,2.5
2022-08-13 18:00:00,1950.0,175.5,19.345,2.5
2022-08-13 19:00:00,1734.0,151.0,19.77,2.5
2022-08-13 20:00:00,1580.5,145.5,17.5700005,2.5
2022-08-13 21:00:00,1071.0,116.0,19.6424995,2.5
2022-08-13 22:00:00,1012.0,100.0,20.25,2.0
2022-08-13 23:00:00,1039.0,71.5,23.98,2.0
2022-08-14 00:00:00,579.0,96.0,14.22,3.0
2022-08-14 01:00:00,300.0,105.0,8.42,4.0
2022-08-14 02:00:00,,,,
2022-08-14 03:00:00,,,,
2022-08-14 04:00:00,,,,
2022-08-14 05:00:00,,,,
2022-08-14 06:00:00,,,,
2022-08-14 07:00:00,852.5,68.5,17.1,2.5
2022-08-14 08:00:00,664.0,77.5,19.165,2.5
2022-08-14 09:00:00,1636.25,75.75,26.4825005,1.5
2022-08-14 10:00:00,1578.0,89.0,21.96,2.0
2022-08-14 11:00:00,859.5,140.0,15.440000000000001,2.5
2022-08-14 12:00:00,1151.0,183.0,12.969999,3.0
2022-08-14 13:00:00,1322.0,134.25,14.02,2.5
2022-08-14 14:00:00,1659.5,169.5,13.4775,2.5
2022-08-14 15:00:00,903.0,140.5,12.375,2.5
2022-08-14 16:00:00,1740.0,173.25,19.3925,2.5
2022-08-14 17:00:00,1871.0,210.5,17.7925,2.5
2022-08-14 18:00:00,1364.5,127.75,19.085,2.5
2022-08-14 19:00:00,1698.5,122.0,20.405,2.5
2022-08-14 20:00:00,1493.0,91.5,22.46,2.0
2022-08-14 21:00:00,1169.0,71.0,27.58,2.0
2022-08-14 22:00:00,,,,
2022-08-14 23:00:00,,,,
2022-08-15 00:00:00,,,,
2022-08-15 01:00:00,599.0,73.0,13.155,3.0
2022-08-15 02:00:00,,,,
2022-08-15 03:00:00,,,,
2022-08-15 04:00:00,,,,
2022-08-15 05:00:00,,,,
2022-08-15 06:00:00,1042.5,102.25,19.1974995,2.5
2022-08-15 07:00:00,1385.0,113.5,20.07,2.5
2022-08-15 08:00:00,1434.0,94.0,24.225,2.0
2022-08-15 09:00:00,1334.0,80.0,24.2,2.0
2022-08-15 10:00:00,1470.0,96.5,23.875,2.0
2022-08-15 11:00:00,1749.0,100.0,24.23,2.0
2022-08-15 12:00:00,1549.5,93.5,24.7,2.0
2022-08-15 13:00:00,1334.0,98.0,24.27,2.0
2022-08-15 14:00:00,1559.0,102.0,21.9,2.0
2022-08-15 15:00:00,1648.0,102.0,21.97,2.0
2022-08-15 16:00:00,1056.75,122.5,17.77,2.5
2022-08-15 17:00:00,1516.0,134.0,19.689999999999998,2.5
2022-08-15 18:00:00,1468.0,84.0,23.67,2.0
2022-08-15 19:00:00,1493.0,90.0,22.95,2.0
2022-08-15 20:00:00,1640.0,73.0,23.07,2.0
2022-08-15 21:00:00,1141.0,74.0,22.715,2.0
2022-08-15 22:00:00,929.5,70.0,19.6550005,2.5
2022-08-15 23:00:00,299.0,123.5,7.2349997,4.0
2022-08-16 00:00:00,299.0,122.0,7.31,4.0
2022-08-16 01:00:00,,,,
2022-08-16 02:00:00,1279.0,112.0,21.07,2.0
2022-08-16 03:00:00,775.0,60.0,22.92,2.0
2022-08-16 04:00:00,,,,
2022-08-16 05:00:00,,,,
2022-08-16 06:00:00,1199.5,97.0,20.155,2.5
2022-08-16 07:00:00,879.0,123.5,13.735,2.5
2022-08-16 08:00:00,1354.0,77.0,22.21,2.0
2022-08-16 09:00:00,1067.0,75.0,19.355,2.0
2022-08-16 10:00:00,1388.0,86.0,25.06,2.0
2022-08-16 11:00:00,1357.5,142.0,19.515,2.5
2022-08-16 12:00:00,1730.0,101.5,24.99,2.0
2022-08-16 13:00:00,1238.0,114.5,18.23,2.5
2022-08-16 14:00:00,1578.0,81.0,24.34,2.0
2022-08-16 15:00:00,1401.0,140.75,19.0125,2.5
2022-08-16 16:00:00,1539.0,101.0,23.22,2.0
2022-08-16 17:00:00,1261.0,125.75,18.9,2.5
